"","Countryname","Country","H_HIS_Score","H_HIS_Score_norm","H_Oxrollback_score","H_Oxrollback_score_norm","H_Covidgrowth_biweeklydeaths","H_Covidgrowth_biweeklycases","H_Covidgrowth_deathsnorm","H_Covidgrowth_casesnorm","H_new_cases_smoothed_per_million","H_new_deaths_smoothed_per_million","H_new_cases_smoothed_per_million_norm","H_new_deaths_smoothed_per_million_norm","H_Date","H_GovernmentResponseIndex","H_GovernmentResponseIndexForDisplay","H_EconomicSupportIndex","H_EconomicSupportIndexForDisplay","H_ContainmentHealthIndex","H_ContainmentHealthIndexForDisplay","H_E1_Income.support","H_E1_Flag","H_GovernmentResponseIndexForDisplay_norm","H_EconomicSupportIndexForDisplay_norm","H_INFORM_rating.Value","H_INFORM_rating.Rating","H_covid_case_rate.Value","H_covid_case_rate.Rating","H_legal_stringency.Value","H_legal_stringency.Rating","H_international_travel.Value","H_international_travel.Rating","H_internal_movement.Value","H_internal_movement.Rating","H_stay_home.Value","H_stay_home.Rating","H_income_support.Value","H_income_support.Rating","H_debt_relief.Value","H_debt_relief.Rating","H_gdp_change.Value","H_gdp_change.Rating","H_unemployment.Value","H_unemployment.Rating","H_inflation.Value","H_inflation.Rating","H_school_close.Value","H_school_close.Rating","H_ipc_3_plus.Value","H_ipc_3_plus.Rating","H_growth_events.Value","H_growth_events.Rating","H_public_info.Value","H_public_info.Rating","H_testing_policy.Value","H_testing_policy.Rating","H_contact_trace.Value","H_contact_trace.Rating","H_growth_conflict.Value","H_growth_conflict.Rating","H_seasonal_flood.Value","H_seasonal_flood.Rating","H_seasonal_cyclone.Value","H_seasonal_cyclone.Rating","H_seasonal_exposure.Value","H_seasonal_exposure.Rating","H_ASAP_hotspot.Value","H_ASAP_hotspot.Rating","H_INFORM_severity.Value","H_INFORM_severity.Rating","H_INFORM_rating.Value_norm","H_wmo_don_alert","H_health_acaps"
"202","Netherlands","NLD",75.6,0,0.775251999499295,8.69961338249464,36.6754617414248,84.8899024849897,2.44503078276165,5.65932683233265,338.925,0.2,10,0.4,20210727,NA,48.44,NA,50,NA,48.21,NA,NA,4.85538461538462,5,2.5,NA,"670.4","High","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.8 %","High","4.9 %","Low","1.1 %","Low","Fully open","Low","NO DATA",NA,"-52.94%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",1.25,0,0
"203","Norway","NOR",64.6,1.08,0.44976329093278,3.83792914624565,-19.3037314988534,9.23600853029681,0,0.615733902019787,41.187,0.079,1.64748,0.157999999999999,20210727,NA,56.3,NA,37.5,NA,58.99,NA,NA,3.64615384615385,6.25,1.9,NA,"44.6","Medium","80","Medium","Quarantine arrivals from high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","0","High","3.9 %","Low","4.3 %","Low","2.2 %","Low","Academic break","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.1","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",0,0,0
"204","Nepal","NPL",35.1,6.98,0.580191192104551,5.78607436420567,2.97162463273716,19.0567208786053,0.198108308849145,1.27044805857369,69.603,0.765,2.78412,1.53,20210727,NA,63.54,NA,37.5,NA,67.26,NA,NA,2.53230769230769,6.25,5.1,NA,"77.2","Medium","80","Medium","Quarantine arrivals from high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","2.9 %","Low","NO DATA",NA,"4.2 %","Medium","Partially open","Medium","NO DATA",NA,"-27.27%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","0.00%","Medium","6.7","Medium","0.0","Low","2.7","Medium","No hotspot","Low","NO CRISIS","Low",7.75,0,0
"205","Nauru","NRU",20.8,9.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.7 %","Medium","NO DATA",NA,"1.2 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.1","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",8,0,0
"206","New Zealand","NZL",54,3.2,0.116100155614712,0,0.01,0.01,0.000666666666667481,0.000666666666667481,1.215,0,0.0486000000000004,0,20210727,NA,37.92,NA,75,NA,32.62,NA,NA,6.47384615384615,2.5,2.1,NA,"1.2","Low","22","Medium","Total border closure","Low","No measures","High","No measures","High","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","4.0 %","Low","4.6 %","Low","1.7 %","Low","Academic break","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"1.9","Low","0.0","Low","0.8","Low","NO DATA",NA,"NO CRISIS","Low",0.25,0,0
"207","Oman","OMN",43.1,5.38,0.491432501808262,4.46032414895545,-22.5945839778056,-60.7819315619869,0,0,153.414,7.637,6.13656,10,20210727,NA,79.48,NA,100,NA,76.55,NA,NA,0.0799999999999983,0,3,NA,"241.0","High","80","Medium","Ban on high-risk regions","Medium","No measures","High","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","No income support","High","1","Medium","1.8 %","Low","20.0 %","Medium","3.8 %","Medium","Partially open","Medium","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",2.5,0,0
"208","Pakistan","PAK",35.5,6.9,0.687818783594743,7.39366120565945,32.8688447415498,64.7789228000079,2.19125631610332,4.31859485333386,11.535,0.155,0.461399999999999,0.31,20210727,NA,66.46,NA,75,NA,65.24,NA,NA,2.08307692307692,2.5,5.3,NA,"12.7","Low","50","Medium","Screening","Medium","No measures","High","Require not leaving house with minimal exceptions (e.g. allowed to leave on ...","Low","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","1.5 %","Low","4.5 %","Low","8.7 %","High","Academic break","Low","1,236,107","High","-10.00%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","-1.35%","Medium","6.2","Medium","0.0","Low","5.5","Medium","No hotspot","Low","High","High",8.25,0,0
"209","Panama","PAN",43.7,5.26,0.535500393964433,5.11854721777996,4.04192122050831,-0.837860766009418,0.269461414700555,0,234.345,1.92,9.3738,3.84,20210727,NA,74.79,NA,75,NA,74.76,NA,NA,0.80153846153846,2.5,3.7,NA,"337.3","High","80","Medium","Screening","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","12.0 %","Low","18.5 %","Medium","-1.6 %","Medium","Closed due to COVID-19","High","NO DATA",NA,"-66.67%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","0.00%","Medium","0.8","Low","0.0","Low","1.0","Low","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
"210","Peru","PER",49.2,4.16,0.732194943477809,8.05648873635605,-48.9182648388992,-36.7340494181513,0,0,43.106,2.803,1.72424,5.606,20210727,NA,68.54,NA,50,NA,71.19,NA,NA,1.76307692307692,5,4.3,NA,"84.2","Medium","80","Medium","Quarantine arrivals from high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","8.5 %","Low","9.7 %","Medium","1.8 %","Low","Closed due to COVID-19","High","NO DATA",NA,"-78.13%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","0.00%","Medium","0.0","Low","0.0","Low","3.5","Medium","No hotspot","Low","High","High",5.75,0,0
"211","Philippines","PHL",47.6,4.48,0.480618410123693,4.29879873290103,-18.9635951255142,7.88807719736496,0,0.525871813157664,54.754,0.601,2.19016,1.202,20210727,NA,64.43,NA,0,NA,73.63,NA,NA,2.39538461538461,10,4.7,NA,"65.1","Medium","80","Medium","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","No income support","High","0","High","6.9 %","Low","7.4 %","Medium","2.6 %","Low","Academic break","Low","NO DATA",NA,"-57.14%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","-16.50%","Medium","3.8","Medium","5.8","Medium","3.8","Medium","No hotspot","Low","Low","Medium",6.75,0,0
"212","Palau","PLW",21.9,9.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"-10.8 %","High","NO DATA",NA,"0.0 %","Medium","Academic break","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.1","Low","2.6","Medium","0.0","Low","NO DATA",NA,"NO CRISIS","Low",4.75,0,0
"213","Papua New Guinea","PNG",27.8,8.44,0.405421626984127,3.17561686641993,133.199587297948,32.1707278229018,8.87997248652986,2.14471518819345,2.714,0.08,0.108560000000001,0.16,20210727,NA,47.4,NA,0,NA,54.17,NA,NA,5.01538461538462,10,5.7,NA,"4.1","Low","-999","High","Quarantine arrivals from high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","No income support","High","2","Low","3.5 %","Low","NO DATA",NA,"3.3 %","Medium","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"2.5","Medium","0.0","Low","2.5","Medium","NO DATA",NA,"NO CRISIS","Low",9.25,0,0
"214","Poland","POL",55.4,2.92,0.796286081629181,9.01379038103079,-55.7388983256491,18.2936076220618,0,1.21957384147079,2.752,0.102,0.11008,0.204000000000001,20210727,NA,60.42,NA,75,NA,58.33,NA,NA,3.01230769230769,2.5,3.1,NA,"3.1","Low","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","3.5 %","Low","3.2 %","Low","3.2 %","Medium","Academic break","Low","NO DATA",NA,"-42.86%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"4.1","Medium","0.0","Low","0.6","Low","NO DATA",NA,"NO CRISIS","Low",2.75,0,0
"215","Korea DPR","PRK",70.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"Partially open","Medium","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.00%","Medium","7.4","High","3.7","Medium","3.3","Medium","No hotspot","Low","High","High",6.75,0,0
"216","Portugal","PRT",60.3,1.94,0.425503545896558,3.47557181428948,70.1953340628904,29.2606770469317,4.67968893752603,1.95071180312878,310.03,1.205,10,2.41,20210727,NA,68.54,NA,75,NA,67.62,NA,NA,1.76307692307692,2.5,2.8,NA,"407.6","High","77","Medium","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","-7.6 %","High","6.8 %","Medium","0.9 %","Low","Academic break","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.1","Low","0.5","Low","NO DATA",NA,"NO CRISIS","Low",2,0,0
"217","Paraguay","PRY",35.7,6.86,0.710846203527602,7.73761182988268,-41.1246005494443,-41.1480287463601,0,0,86.866,7.23,3.47464,10,20210727,NA,53.75,NA,25,NA,57.86,NA,NA,4.03846153846154,7.5,3.6,NA,"219.9","High","80","Medium","Screening","Medium","No measures","High","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","4.0 %","Low","6.1 %","Medium","2.7 %","Low","Academic break","Low","NO DATA",NA,"-30.00%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","400.00%","High","3.6","Medium","0.0","Low","3.5","Medium","NO DATA",NA,"NO CRISIS","Low",4,0,0
"218","Qatar","QAT",41.2,5.76,0.686073366644955,7.3675906666603,-90.2097902097902,10.0459785402062,0,0.669731902680414,48.296,0.05,1.93184,0.0999999999999996,20210727,NA,59.17,NA,37.5,NA,62.26,NA,NA,3.20461538461538,6.25,3.3,NA,"59.1","Medium","80","Medium","Quarantine arrivals from high-risk regions","Medium","No measures","High","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-2.6 %","High","NO DATA",NA,"-2.7 %","Medium","Academic break","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.0","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",3.25,0,0
"219","Romania","ROU",45.8,4.84,0.612336284416892,6.26621172213722,-93.6529330678511,92.9792129142075,0,6.1986141942805,5.183,0.119,0.207319999999999,0.238,20210727,NA,52.6,NA,87.5,NA,47.62,NA,NA,4.21538461538462,1.25,3.7,NA,"3.6","Low","80","Medium","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.9 %","High","4.9 %","Low","2.8 %","Low","Academic break","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"7.0","High","0.0","Low","1.5","Low","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
"220","Russian Federation","RUS",44.3,5.14,0.551032949669157,5.35055029263588,9.65919517028773,0.0761361814279171,0.643946344685848,0.00507574542852929,159.761,5.269,6.39044,10,20210727,NA,58.07,NA,50,NA,59.23,NA,NA,3.37384615384615,5,3.2,NA,"254.8","High","80","Medium","Ban on high-risk regions","Medium","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","3.8 %","Low","5.4 %","Medium","3.4 %","Medium","Academic break","Low","NO DATA",NA,"200.00%","High","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","25.00%","High","5.9","Medium","2.0","Low","2.7","Medium","NO DATA",NA,"NO CRISIS","Low",3,0,0
"221","Rwanda","RWA",34.2,7.16,0.458714505088694,3.97162956537463,2.53029371931101,50.3609632288207,0.168686247954067,3.35739754858805,85.843,1.004,3.43372,2.008,20210727,NA,60.31,NA,62.5,NA,60,NA,NA,3.02923076923077,3.75,5,NA,"113.8","Medium","-999","High","Screening","Medium","Require closing (or prohibit most people from using it)","Low","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","-0.2 %","Medium","NO DATA",NA,"8.0 %","High","Academic break","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","-100.00%","Low","0.0","Low","0.0","Low","3.1","Medium","No hotspot","Low","Low","Medium",7.5,0,0
"222","Saudi Arabia","SAU",49.3,4.14,0.463461696541847,4.04253631343325,-14.1690637468683,-11.9728761114446,0,0,43.989,0.488,1.75956,0.975999999999999,20210727,NA,63.54,NA,62.5,NA,63.69,NA,NA,2.53230769230769,3.75,2.8,NA,"48.2","Medium","-999","High","Ban on high-risk regions","Medium","No measures","High","No measures","High","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-4.1 %","High","NO DATA",NA,"3.4 %","Medium","Academic break","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","66.67%","High","1.2","Low","0.0","Low","4.1","Medium","NO DATA",NA,"NO CRISIS","Low",2,10,0
"223","Sudan","SDN",26.2,8.76,0.604583333333327,6.15040924089792,186.917462099944,93.8410487355735,10,6.2560699157049,0,0,0,0,20210727,NA,25.31,NA,0,NA,28.93,NA,NA,8.41384615384615,10,5.8,NA,"1.1","Low","-999","High","Quarantine arrivals from high-risk regions","Medium","No measures","High","No measures","High","No income support","High","0","High","-3.6 %","High","28.4 %","High","163.3 %","High","Fully open","Low","7,097,179","High","NO DATA",NA,"Public officials urging caution about COVID-19","Medium","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","No contact tracing","High","18.18%","Medium","4.3","Medium","0.0","Low","5.5","Medium","No hotspot","Low","High","High",9.5,0,0
"224","Senegal","SEN",37.9,6.42,0.481805668125329,4.31653229280342,161.604711078395,203.776890464934,10,10,44.451,0.503,1.77804,1.006,20210727,NA,38.33,NA,0,NA,43.81,NA,NA,6.41076923076923,10,5.1,NA,"49.7","Medium","-999","High","Ban on high-risk regions","Medium","No measures","High","No measures","High","No income support","High","0","High","0.8 %","Medium","NO DATA",NA,"2.5 %","Low","Fully open","Low","298,067","Medium","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","-75.00%","Low","1.2","Low","0.0","Low","6.6","Medium","No hotspot","Low","Low","Medium",7.75,10,0
