"","Countryname","Country","H_HIS_Score","H_HIS_Score_norm","H_Oxrollback_score","H_Oxrollback_score_norm","H_Covidgrowth_biweeklydeaths","H_Covidgrowth_biweeklycases","H_Covidgrowth_deathsnorm","H_Covidgrowth_casesnorm","H_new_cases_smoothed_per_million","H_new_deaths_smoothed_per_million","H_new_cases_smoothed_per_million_norm","H_new_deaths_smoothed_per_million_norm","H_Date","H_GovernmentResponseIndex","H_GovernmentResponseIndexForDisplay","H_EconomicSupportIndex","H_EconomicSupportIndexForDisplay","H_ContainmentHealthIndex","H_ContainmentHealthIndexForDisplay","H_E1_Income.support","H_E1_Flag","H_GovernmentResponseIndexForDisplay_norm","H_EconomicSupportIndexForDisplay_norm","H_INFORM_rating.Value","H_INFORM_rating.Rating","H_covid_case_rate.Value","H_covid_case_rate.Rating","H_legal_stringency.Value","H_legal_stringency.Rating","H_international_travel.Value","H_international_travel.Rating","H_internal_movement.Value","H_internal_movement.Rating","H_stay_home.Value","H_stay_home.Rating","H_income_support.Value","H_income_support.Rating","H_debt_relief.Value","H_debt_relief.Rating","H_gdp_change.Value","H_gdp_change.Rating","H_unemployment.Value","H_unemployment.Rating","H_inflation.Value","H_inflation.Rating","H_school_close.Value","H_school_close.Rating","H_ipc_3_plus.Value","H_ipc_3_plus.Rating","H_growth_events.Value","H_growth_events.Rating","H_public_info.Value","H_public_info.Rating","H_testing_policy.Value","H_testing_policy.Rating","H_contact_trace.Value","H_contact_trace.Rating","H_growth_conflict.Value","H_growth_conflict.Rating","H_seasonal_flood.Value","H_seasonal_flood.Rating","H_seasonal_cyclone.Value","H_seasonal_cyclone.Rating","H_seasonal_exposure.Value","H_seasonal_exposure.Rating","H_ASAP_hotspot.Value","H_ASAP_hotspot.Rating","H_INFORM_severity.Value","H_INFORM_severity.Rating","H_INFORM_rating.Value_norm","H_wmo_don_alert","H_health_acaps"
"106","Congo DR","COD",26.5,8.7,0.746910002411016,8.27628121507556,-29.9758537426699,16.9172298246995,0,1.12781532164663,3.425,0.008,0.137,0.016,20210727,NA,34.06,NA,25,NA,35.36,NA,NA,7.06769230769231,7.5,6.8,NA,"4.3","Low","40","Medium","Screening","Medium","Require closing (or prohibit most people from using it)","Low","Recommend not leaving house","Medium","No income support","High","1","Medium","3.8 %","Low","NO DATA",NA,"11.3 %","High","Fully open","Low","27,262,321","High","NO DATA",NA,"Public officials urging caution about COVID-19","Medium","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","No contact tracing","High","-14.21%","Medium","0.9","Low","0.0","Low","1.4","Low","No hotspot","Low","High","High",10,10,0
"107","Congo","COG",23.6,9.28,0.388888888888889,2.9286744992526,438.759031024224,103.174769878414,10,6.87831799189423,4.09,0.078,0.163600000000001,0.156000000000001,20210727,NA,45.31,NA,0,NA,51.79,NA,NA,5.33692307692308,10,5.7,NA,"5.5","Low","-999","High","Quarantine arrivals from high-risk regions","Medium","No measures","High","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","-7.8 %","High","NO DATA",NA,"2.6 %","Low","Partially open","Medium","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","No contact tracing","High","NO DATA",NA,"0.0","Low","0.0","Low","0.3","Low","No hotspot","Low","Medium","High",9.25,0,0
"108","Colombia","COL",44.2,5.16,0.509883307616669,4.7359158649934,-27.2108526916838,-39.5094198114419,0,0,225.807,6.82,9.03228,10,20210727,NA,69.9,NA,75,NA,69.17,NA,NA,1.55384615384615,2.5,4.3,NA,"674.9","High","80","Medium","Quarantine arrivals from high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","-6.8 %","High","16.1 %","Medium","2.5 %","Low","Partially open","Medium","NO DATA",NA,"-89.66%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","12.84%","Medium","2.7","Medium","0.8","Low","1.5","Low","No hotspot","Low","High","High",5.75,0,0
"109","Comoros","COM",27.2,8.56,0.0590476190476147,0,0.01,0.01,0.000666666666667481,0.000666666666667481,2.136,0,0.0854400000000002,0,20210727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"9.2","Low","-999","High","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"-0.5 %","Medium","NO DATA",NA,"0.3 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.1","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",10,0,0
"110","Cabo Verde","CPV",29.3,8.14,0.434696305648294,3.61288009564114,115.35468422628,-2.60721055401853,7.69031228175197,0,70.659,0.771,2.82636,1.542,20210727,NA,59.48,NA,75,NA,57.26,NA,NA,3.15692307692308,2.5,4.5,NA,"114.0","Medium","80","Medium","Screening","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-14.0 %","High","8.5 %","Medium","1.2 %","Low","Academic break","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","No testing policy","High","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.1","Low","0.0","Low","1.6","Low","NO DATA",NA,"NO CRISIS","Low",6.25,0,0
"111","Costa Rica","CRI",45.1,4.98,0.687062418662457,7.38236370939809,-28.2051282051282,-22.8873538406412,0,0,163.41,0.982,6.5364,1.964,20210727,NA,57.08,NA,25,NA,61.67,NA,NA,3.52615384615385,7.5,3.4,NA,"376.8","High","61","Medium","Screening","Medium","No measures","High","Recommend not leaving house","Medium","No income support","High","1","Medium","2.6 %","Low","16.0 %","Medium","0.7 %","Low","Partially open","Medium","NO DATA",NA,"-80.00%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"1.3","Low","0.4","Low","1.0","Low","NO DATA",NA,"Very Low","Medium",3.5,0,0
"112","Cuba","CUB",35.2,6.96,0.557003544705347,5.43973049153221,157.775830068055,56.1439772189554,10,3.74293181459702,665.436,5.688,10,10,20210727,NA,68.49,NA,50,NA,71.13,NA,NA,1.77076923076923,5,3.4,NA,"529.5","High","80","Medium","Quarantine arrivals from high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with minimal exceptions (e.g. allowed to leave on ...","Low","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"Partially open","Medium","NO DATA",NA,"-50.00%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Comprehensive contact tracing - done for all cases","Low","20.00%","Medium","0.0","Low","1.5","Low","3.5","Medium","No hotspot","Low","NO CRISIS","Low",3.5,0,0
"113","Cyprus","CYP",43,5.4,0.669343114149826,7.11769811222346,196.132926902158,24.0153823134646,10,1.60102548756431,1016.243,2.252,10,4.504,20210727,NA,61.98,NA,100,NA,56.55,NA,NA,2.77230769230769,0,3.3,NA,"1,068.3","High","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","2","Low","-5.1 %","High","7.5 %","Medium","0.5 %","Low","Academic break","Low","NO DATA",NA,"-44.44%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","-100.00%","Low","0.0","Low","0.0","Low","0.5","Low","NO DATA",NA,"NO CRISIS","Low",3.25,0,0
"114","Czech Republic","CZE",52,3.6,1,10,-26.1736122549827,14.7347464985134,0,0.98231643323423,18.703,0.253,0.74812,0.506,20210727,NA,50.52,NA,37.5,NA,52.38,NA,NA,4.53538461538461,6.25,3.4,NA,"23.8","Medium","80","Medium","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-5.6 %","High","3.4 %","Low","2.3 %","Low","Academic break","Low","NO DATA",NA,"-66.67%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.0","Low","0.0","Low","0.9","Low","NO DATA",NA,"NO CRISIS","Low",3.5,0,0
"115","Germany","DEU",66,0.799999999999999,0.486678098075567,4.38930967419285,-27.3438233177965,107.813495541275,0,7.18756636941836,19.133,0.288,0.765320000000001,0.576000000000001,20210727,NA,68.75,NA,37.5,NA,73.21,NA,NA,1.73076923076923,6.25,2.2,NA,"11.5","Low","68","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","0","High","3.6 %","Low","4.4 %","Low","0.4 %","Low","Academic break","Low","NO DATA",NA,"-57.37%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","200.00%","High","3.1","Medium","0.0","Low","0.1","Low","NO DATA",NA,"NO CRISIS","Low",0.5,0,0
"116","Djibouti","DJI",23.2,9.36,0.347862383363396,2.31587930872171,0.01,0.01,0.000666666666667481,0.000666666666667481,1.446,0,0.0578400000000006,0,20210727,NA,44.37,NA,12.5,NA,48.93,NA,NA,5.48153846153846,8.75,5.5,NA,"1.4","Low","80","Medium","Screening","Medium","No measures","High","No measures","High","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","5.0 %","Low","NO DATA",NA,"2.4 %","Low","Fully open","Low","194,197","Medium","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","No contact tracing","High","NO DATA",NA,"0.0","Low","0.0","Low","4.1","Medium","No hotspot","Low","Medium","Medium",8.75,0,0
"117","Dominica","DMA",24,9.2,0.233656034157048,0.610028405133187,NA,NA,NA,NA,5.953,0,0.23812,0,20210727,NA,43.75,NA,0,NA,50,NA,NA,5.57692307692308,10,4.2,NA,"8.3","Low","-999","High","Quarantine arrivals from high-risk regions","Medium","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","-0.4 %","Medium","NO DATA",NA,"1.6 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","-100.00%","Low","0.1","Low","1.4","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",5.5,0,0
"118","Denmark","DNK",70.4,0,0.431454106735873,3.5644527710414,-13.8461538461539,53.3042414675498,0,3.55361609783665,133.085,0.025,5.3234,0.0500000000000007,20210727,NA,54.17,NA,37.5,NA,56.55,NA,NA,3.97384615384615,6.25,2.1,NA,"119.8","High","47","Medium","Total border closure","Low","No measures","High","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","0","High","-3.3 %","High","5.6 %","Medium","1.1 %","Low","Academic break","Low","NO DATA",NA,"-30.00%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","0.8","Low","NO DATA",NA,"NO CRISIS","Low",0.25,0,0
"119","Dominican Republic","DOM",38.3,6.34,0.524656953617365,4.95658343343174,-47.4786324786325,-48.2293578631818,0,0,32.817,0.277,1.31268,0.554,20210727,NA,65.1,NA,12.5,NA,72.62,NA,NA,2.29230769230769,8.75,4.3,NA,"100.4","Medium","80","Medium","Screening","Medium","No measures","High","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","5.5 %","Low","6.0 %","Medium","3.8 %","Medium","Partially open","Medium","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"1.5","Low","1.4","Low","0.5","Low","NO DATA",NA,"NO CRISIS","Low",5.75,0,0
"120","Algeria","DZA",23.6,9.28,0.555555555555556,5.41810250309967,49.0164456233422,96.3323264017462,3.26776304155614,6.42215509344975,29.887,0.427,1.19548,0.853999999999999,20210727,NA,56.61,NA,50,NA,57.56,NA,NA,3.59846153846154,5,3.9,NA,"17.4","Low","-999","High","Total border closure","Low","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","No income support","High","2","Low","-6.0 %","High","14.2 %","Medium","4.9 %","Medium","Academic break","Low","NO DATA",NA,"-83.33%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Comprehensive contact tracing - done for all cases","Low","0.00%","Medium","0.0","Low","0.0","Low","0.0","Low","Hotspot","High","Low","Medium",4.75,0,0
"121","Ecuador","ECU",50.1,3.98,0.668615225662745,7.10682595632296,-27.2402204872851,-20.8932322568028,0,0,35.692,0.429,1.42768,0.858000000000001,20210727,NA,68.54,NA,75,NA,67.62,NA,NA,1.76307692307692,2.5,3.9,NA,"71.8","Medium","80","Medium","Total border closure","Low","Require closing (or prohibit most people from using it)","Low","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","-7.5 %","High","5.3 %","Medium","-0.3 %","Medium","Partially open","Medium","NO DATA",NA,"-72.73%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.0","Low","0.0","Low","2.2","Medium","No hotspot","Low","High","High",4.75,0,0
"122","Egypt","EGY",39.9,6.02,0.622563454189215,6.41897053912513,-66.552330957139,-65.2339881148894,0,0,0.415,0.059,0.0166000000000004,0.118,20210727,NA,48.02,NA,75,NA,44.17,NA,NA,4.92,2.5,3.6,NA,"3.0","Low","-999","High","Screening","Medium","No measures","High","No measures","High","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","2.5 %","Low","8.3 %","Medium","5.7 %","High","Academic break","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","No contact tracing","High","-18.75%","Medium","0.0","Low","0.0","Low","1.4","Low","No hotspot","Low","High","High",4,0,0
"123","Eritrea","ERI",22.4,9.52,0.18571952622054,0,-53.8461538461538,-50.6992658145008,0,0,2.578,0.04,0.103120000000001,0.0800000000000001,20210727,NA,51.04,NA,0,NA,58.33,NA,NA,4.45538461538462,10,5.9,NA,"9.8","Low","-999","High","Total border closure","Low","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","No income support","High","2","Low","-0.6 %","Medium","20.0 %","Medium","4.9 %","Medium","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.1","Medium","0.0","Low","8.1","High","No hotspot","Low","High","High",9.75,0,0
"124","Spain","ESP",65.9,0.819999999999999,0.195007268227491,0.0327484838181711,24.0287668335331,63.5104649512913,1.60191778890221,4.23403099675275,550.605,0.455,10,0.91,20210727,NA,55.26,NA,87.5,NA,50.65,NA,NA,3.80615384615385,1.25,2.8,NA,"377.1","High","80","Medium","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","2","Low","-11.0 %","High","16.8 %","Medium","-0.3 %","Medium","Academic break","Low","NO DATA",NA,"-71.11%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","2.7","Medium","NO DATA",NA,"Low","Medium",2,0,0
"125","Estonia","EST",57,2.6,1,10,7.69230769230769,94.0073102834684,0.512820512820513,6.26715401889789,69.138,0,2.76552,0,20210727,NA,30.21,NA,0,NA,34.52,NA,NA,7.66,10,3,NA,"39.5","Medium","80","Medium","Ban on high-risk regions","Medium","No measures","High","No measures","High","No income support","High","2","Low","3.4 %","Low","6.8 %","Medium","-0.6 %","Medium","Academic break","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",2.5,0,0
